TARGET,sk_id_curr,SK_ID_CURR,Total_CB,Credit_Closed,Credit_active,Credit_Sold,Credit_BadDebt,How_Many_Currency,Total_Credit_Prolong,CreditType_ConsumerCredit,CreditType_CreditCard,CreditType_Mortgage,CreditType_CarLoan,CreditType_Microloan,CreditType_WorkingCapitalReplenishment,CreditType_BusinessDevelopment,CreditType_RealEstateLoan,CreditType_Other,CreditType_CashLoan,CreditType_PurchaseOfEquipment,CreditType_MobileOperatorLoan,CreditType_InterbankCredit,CreditType_PurchaseOfShares
0,100357,100357,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100359,100359,4,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100360,100360,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100361,100361,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100362,100362,11,9,2,0,0,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100363,100363,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100364,100364,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100365,100365,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100366,100366,3,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100368,100368,5,3,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100369,100369,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100370,100370,6,5,1,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100371,100371,3,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,100372,100372,8,7,1,0,0,1,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0
0,100373,100373,10,6,4,0,0,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0
0,100374,100374,9,6,3,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100375,100375,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100376,100376,12,2,10,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100378,100378,5,5,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100381,100381,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100383,100383,5,4,1,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0
0,100387,100387,7,5,2,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
0,100388,100388,10,4,6,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100390,100390,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100391,100391,9,6,3,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100392,100392,4,3,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100393,100393,11,7,4,0,0,1,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100394,100394,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100395,100395,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,100396,100396,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100397,100397,9,8,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100400,100400,7,6,1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100403,100403,15,8,7,0,0,1,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0
0,100406,100406,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100407,100407,12,5,7,0,0,1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0
0,100409,100409,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100411,100411,6,4,2,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100414,100414,10,9,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100415,100415,5,5,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100417,100417,4,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100418,100418,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100419,100419,6,5,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100420,100420,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100421,100421,10,7,3,0,0,1,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0
0,100423,100423,7,4,3,0,0,1,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0
1,100424,100424,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100425,100425,9,7,2,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100427,100427,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100428,100428,6,6,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0
0,100429,100429,5,3,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100430,100430,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100431,100431,31,22,9,0,0,1,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0
0,100432,100432,12,7,5,0,0,1,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100433,100433,4,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100434,100434,6,5,1,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100435,100435,4,2,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100436,100436,2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100437,100437,4,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100439,100439,3,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100440,100440,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100441,100441,5,3,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100443,100443,9,4,3,2,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100448,100448,4,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100449,100449,3,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100451,100451,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100453,100453,4,2,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100454,100454,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100455,100455,8,2,6,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
0,100456,100456,9,6,3,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100458,100458,3,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100459,100459,6,3,3,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100460,100460,5,4,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100461,100461,5,3,2,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100462,100462,13,7,6,0,0,1,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0
0,100463,100463,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100464,100464,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100470,100470,9,6,3,0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0
1,100472,100472,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100473,100473,18,12,6,0,0,1,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0
0,100475,100475,7,3,4,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
0,100476,100476,3,1,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1,100477,100477,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100478,100478,6,4,2,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100479,100479,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100481,100481,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100482,100482,4,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1,100485,100485,2,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,100486,100486,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100488,100488,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,100489,100489,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100492,100492,2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,100493,100493,10,5,4,1,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100495,100495,6,4,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100496,100496,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100497,100497,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100498,100498,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100500,100500,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100501,100501,5,3,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100502,100502,3,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100503,100503,8,4,4,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100504,100504,11,2,9,0,0,1,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0
0,100505,100505,11,7,4,0,0,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100507,100507,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100508,100508,9,6,3,0,0,1,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0
0,100509,100509,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100511,100511,3,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100514,100514,13,8,5,0,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100515,100515,9,6,3,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100516,100516,4,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100519,100519,5,3,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100521,100521,18,11,7,0,0,1,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0
0,100522,100522,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100523,100523,5,2,3,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100525,100525,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100527,100527,5,3,2,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100528,100528,10,9,1,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100530,100530,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100531,100531,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100534,100534,7,6,1,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0
0,100535,100535,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100536,100536,8,7,1,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100537,100537,12,10,2,0,0,1,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100538,100538,15,10,5,0,0,1,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100539,100539,5,4,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1,100540,100540,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,100541,100541,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100542,100542,10,5,5,0,0,1,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100543,100543,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100544,100544,5,1,4,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100545,100545,6,3,3,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100546,100546,5,4,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100547,100547,20,10,10,0,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
0,100549,100549,5,5,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100550,100550,6,1,5,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100554,100554,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100555,100555,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100557,100557,5,5,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100558,100558,4,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100560,100560,19,15,4,0,0,1,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0
0,100562,100562,13,9,4,0,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100563,100563,5,4,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100564,100564,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100566,100566,6,5,1,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1,100567,100567,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100570,100570,3,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100571,100571,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100572,100572,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100573,100573,4,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100574,100574,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100575,100575,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,100577,100577,10,6,4,0,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100578,100578,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100579,100579,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100580,100580,5,4,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100581,100581,12,7,5,0,0,1,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0
0,100582,100582,10,5,5,0,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100583,100583,7,3,4,0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
0,100584,100584,14,11,3,0,0,1,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100585,100585,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100586,100586,6,5,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100587,100587,2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100588,100588,5,3,2,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100589,100589,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100593,100593,8,6,2,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100594,100594,4,1,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100595,100595,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100596,100596,13,11,2,0,0,1,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0
0,100597,100597,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100598,100598,7,6,1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100599,100599,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100600,100600,12,7,5,0,0,1,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100601,100601,11,4,7,0,0,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0
0,100603,100603,8,6,2,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100605,100605,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,100606,100606,6,4,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100608,100608,3,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100610,100610,5,3,2,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
0,100612,100612,8,4,4,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100614,100614,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100615,100615,10,6,4,0,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
0,100619,100619,4,1,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100620,100620,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100621,100621,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100624,100624,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100626,100626,6,5,1,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100627,100627,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,100628,100628,13,7,6,0,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100629,100629,8,3,5,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100630,100630,12,8,4,0,0,1,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100631,100631,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100633,100633,3,2,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
0,100635,100635,5,2,3,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1,100636,100636,10,5,5,0,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100637,100637,7,4,3,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100638,100638,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100639,100639,5,4,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100640,100640,4,3,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
0,100643,100643,5,3,2,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100644,100644,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,100645,100645,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100646,100646,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100647,100647,9,7,2,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100648,100648,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100649,100649,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,100650,100650,10,9,1,0,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0
0,100651,100651,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100652,100652,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100653,100653,7,3,4,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100654,100654,6,1,5,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100655,100655,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100656,100656,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100657,100657,8,5,3,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100658,100658,8,3,5,0,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0
0,100660,100660,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100662,100662,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100663,100663,5,2,3,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100664,100664,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100666,100666,3,1,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100667,100667,5,5,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100668,100668,8,5,3,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100669,100669,3,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100670,100670,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100671,100671,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,100672,100672,4,2,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100673,100673,4,3,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,100674,100674,4,1,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100675,100675,6,3,2,1,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0
0,100678,100678,7,3,4,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0
0,100679,100679,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100680,100680,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100681,100681,6,1,5,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100682,100682,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100683,100683,3,3,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
0,100684,100684,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100685,100685,6,4,2,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100686,100686,8,5,3,0,0,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0
0,100687,100687,7,6,1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100688,100688,7,3,4,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100689,100689,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100691,100691,17,10,7,0,0,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0
0,100692,100692,5,4,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100693,100693,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100694,100694,5,4,1,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100695,100695,5,3,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100696,100696,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100697,100697,6,6,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100700,100700,3,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100703,100703,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100704,100704,5,2,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100706,100706,5,3,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100707,100707,3,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100709,100709,3,1,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,100710,100710,11,5,6,0,0,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
0,100712,100712,5,1,4,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1,100713,100713,5,2,3,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
1,100714,100714,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100715,100715,8,5,3,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,100716,100716,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100717,100717,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100718,100718,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100719,100719,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100720,100720,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100722,100722,3,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100724,100724,9,3,6,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100725,100725,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100726,100726,5,3,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100727,100727,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100728,100728,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100730,100730,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100731,100731,8,6,2,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100732,100732,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100733,100733,7,4,3,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0
0,100734,100734,5,3,2,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
0,100735,100735,5,1,4,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
